Final Coding,Word_count with stopwords,Review_length,NN,NNP,JJ,VB,RB,negative,neutral,positive,Tone_code,Review_Text
0.0,7.0,19.0,8.0,8.0,2.0,2.0,0.0,0.0,0.441,0.5589999999999999,6,This was So fun oh my God
1.0,13.0,46.0,30.0,8.0,6.0,0.0,0.0,0.0,0.604,0.396,5,This was so fun to play around in his lab and make potions!
1.0,6.0,29.0,20.0,6.0,2.0,0.0,0.0,0.0,0.34600000000000003,0.654,5,"This was very useful, great service"
1.0,14.0,56.0,39.0,8.0,6.0,0.0,0.0,0.22699999999999998,0.667,0.106,5,This was worth $2 it guesses the most abstract bullshit I can think of
0.0,11.0,54.0,38.0,11.0,6.0,0.0,0.0,0.0,0.813,0.187,2,"This was,so cool that my eyes jumped through the screen litteraly"
0.0,19.0,86.0,45.0,19.0,9.0,1.0,0.0,0.109,0.8909999999999999,0.0,5,This whacky app guess Tiki Tiki Tembo No Sarembo Cari Bari Rucci Pip Parry Pembo in 17 questions... whaaaat?
0.0,6.0,21.0,12.0,2.0,3.0,0.0,0.0,0.0,0.667,0.33299999999999996,1,this what i like now yayay
0.0,8.0,34.0,25.0,5.0,5.0,0.0,0.0,0.307,0.693,0.0,5,This whatever this is fucks up every time.
1.0,9.0,31.0,23.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,3,This won't let me even get into the game
0.0,15.0,67.0,48.0,7.0,10.0,0.0,0.0,0.0,0.556,0.444,7,This worked perfectly this is a good app I recommend everyone should get this app
1.0,9.0,39.0,25.0,10.0,4.0,0.0,0.0,0.0,0.6559999999999999,0.344,5,This works perfectly on my non rooted Galaxy S3
1.0,7.0,25.0,17.0,5.0,4.0,0.0,0.0,0.0,0.47600000000000003,0.524,3,This YouTube kids is ok and fun
1.0,2.0,10.0,7.0,2.0,0.0,0.0,0.0,0.8109999999999999,0.18899999999999997,0.0,5,Time killer
0.0,3.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Title says all.
0.0,4.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,title says it all
1.0,12.0,56.0,0.0,60.0,0.0,0.0,0.0,0.0,0.748,0.252,3,"TO BE ADDICTED AND BECOME PERFECT, STRATEGIC IN EVERY SPHERE OF LIFE........"
0.0,10.0,40.0,29.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,5,"To believe or not to believe, that is the question...."
1.0,19.0,86.0,53.0,19.0,9.0,2.0,0.0,0.0,1.0,0.0,7,To get to the English language option you need to scroll to the bottom of the languages. Works fabulously!
1.0,7.0,29.0,16.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,7,to have at least 2 portraits option. .
1.0,5.0,23.0,14.0,2.0,1.0,2.0,0.0,0.452,0.5479999999999999,0.0,7,To many ads very irritating.
1.0,15.0,64.0,42.0,10.0,8.0,3.0,0.0,0.0,0.8540000000000001,0.146,3,To many bugs to play. Suggest waiting till a few updates before you download it.
1.0,6.0,27.0,18.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,7,To many steps to message someone
1.0,14.0,49.0,29.0,9.0,5.0,1.0,0.0,0.159,0.5820000000000001,0.259,7,To play one game I like I am forced to download this extra app
0.0,4.0,12.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1,To try this app
0.0,5.0,22.0,11.0,4.0,3.0,1.0,0.0,0.0,0.527,0.473,6,Tons of everyday emoji fun!
1.0,8.0,28.0,17.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,5,Too boaring as it has too many adds
1.0,3.0,15.0,11.0,2.0,0.0,1.0,0.0,0.535,0.465,0.0,0,too boring videos
0.0,2.0,8.0,2.0,2.0,3.0,1.0,0.0,0.0,0.239,0.7609999999999999,6,Too funny!
1.0,6.0,33.0,18.0,7.0,4.0,2.0,0.0,0.0,0.435,0.565,5,Too good . Fantastic collection for kids.
1.0,10.0,48.0,28.0,9.0,4.0,1.0,0.0,0.0,1.0,0.0,5,Too kiddy loads too much and can't watch particular videos
1.0,3.0,11.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0,Too many adds
1.0,6.0,29.0,14.0,5.0,3.0,2.0,0.0,0.35100000000000003,0.649,0.0,0,Too many adds wasting up megabites
1.0,3.0,10.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0,Too many ads.
1.0,12.0,50.0,34.0,6.0,3.0,1.0,0.0,0.218,0.6409999999999999,0.141,0,Too much stupid adddddsss 1 add every minit it is almost like
1.0,11.0,42.0,29.0,8.0,2.0,1.0,0.0,0.0,0.775,0.225,2,Too slow to load pictures. Other apps do a better job.
1.0,4.0,21.0,15.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,6,Took forever to download
1.0,3.0,11.0,7.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6,Took my money!
0.0,3.0,22.0,12.0,3.0,1.0,1.0,0.0,0.0,0.313,0.687,0,Totally Awesome Programs
0.0,6.0,32.0,18.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,5,Totally buy this app its creativeðŸ˜„ðŸ˜„
1.0,15.0,66.0,44.0,8.0,9.0,2.0,0.0,0.0,0.41200000000000003,0.588,3,Totally fun and awesome!! I absolutely recommend it! A great way to spend your time.
1.0,8.0,32.0,18.0,6.0,5.0,1.0,0.0,0.0,0.518,0.48200000000000004,5,Totally fun I can make jokes with Trump
1.0,13.0,44.0,33.0,8.0,5.0,1.0,0.0,0.0,0.568,0.43200000000000005,5,Totally got all my guess right! I love it. It's so much fun!
0.0,8.0,42.0,30.0,7.0,3.0,1.0,0.0,0.0,0.465,0.535,5,Totally recommend to everyone the app works great.
1.0,16.0,70.0,44.0,11.0,6.0,2.0,0.0,0.165,0.63,0.205,5,Totally ruined an app that was okay ish before. Don't waste your time with this rubbish.
0.0,4.0,18.0,13.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,3,Toy reviewz v erygood
0.0,2.0,16.0,9.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,5,Tranperant screen
0.0,13.0,49.0,30.0,9.0,8.0,1.0,0.0,0.0,0.764,0.23600000000000002,6,"Transparent but not to scale on my phone, but still a nice app"
1.0,11.0,52.0,37.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0,Tried setting it out it just says Application is not installed.
1.0,11.0,38.0,27.0,7.0,3.0,0.0,0.0,0.21899999999999997,0.7809999999999999,0.0,7,Tried to make a user name but it keeps saying no
1.0,17.0,69.0,50.0,12.0,7.0,0.0,0.0,0.0,0.823,0.177,0,Tried to verify my account 5 times with email link and it never worked. Worse app ever!!!
1.0,18.0,86.0,59.0,13.0,8.0,1.0,0.0,0.0,0.8809999999999999,0.11900000000000001,1,Tried uninstalling twice and it still won't work. It tries to start then defaults back to original screen.
1.0,38.0,171.0,108.0,30.0,20.0,2.0,0.0,0.134,0.703,0.163,6,Tried watching movies from showbox on my xbox 360 but it just says no media playback in progress. I uninstalled and downloaded again but still the same thing. What a complete waste of money dont waste your time!!!!!!
0.0,18.0,91.0,60.0,21.0,7.0,1.0,0.0,0.222,0.536,0.24100000000000002,5,"Troll troll troll your gloat, merrily round your scene, Hillary Hillary Hillary fam, will surely cry and scream."
1.0,5.0,21.0,15.0,4.0,4.0,0.0,0.0,0.263,0.375,0.36200000000000004,6,Truly not fit for purpose.
0.0,2.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,Trump 2k16
0.0,5.0,22.0,17.0,4.0,3.0,0.0,0.0,0.0,0.563,0.43700000000000006,0,Trump daddy would be proud
0.0,3.0,14.0,10.0,1.0,1.0,0.0,0.0,0.0,0.423,0.5770000000000001,5,Trump is awesome $$$$
0.0,13.0,45.0,27.0,7.0,8.0,1.0,0.0,0.154,0.6509999999999999,0.195,5,Trust me this app is a piece of crap and doesn't even work
0.0,5.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6,Try it or go home
0.0,5.0,16.0,10.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,7,"Try it out, you'll see"
1.0,10.0,39.0,30.0,6.0,5.0,0.0,0.0,0.0,0.52,0.48,7,"Try it you'll love it, very useful and very visual."
0.0,4.0,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.455,0.545,5,Try it. Very fun
0.0,10.0,40.0,25.0,7.0,4.0,0.0,0.0,0.0,0.7959999999999999,0.204,5,Try to make sure that I have school today because
1.0,17.0,82.0,56.0,11.0,11.0,0.0,0.0,0.239,0.508,0.254,1,Trying to outsmart this app is good fun. You don't feel particularly rewarded for beating him though!
0.0,4.0,14.0,9.0,6.0,1.0,0.0,0.0,0.0,0.359,0.6409999999999999,5,Tube Kids so Best
0.0,5.0,17.0,11.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,5,Turn it off right now.
1.0,10.0,51.0,36.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,0,Turn off the lights! They're too bright!off!Get those lights off!
1.0,8.0,37.0,26.0,7.0,1.0,0.0,0.0,0.0,0.737,0.263,5,TV 2 rubbish like drama and history programs
1.0,85.0,401.0,240.0,71.0,57.0,8.0,0.0,0.055,0.8859999999999999,0.059000000000000004,7,"TV shows go back to season 1, episode 1, and movies start over and say ""Watch Again,"" both in the ""Continue Watching"" category, which gets more annoying the longer they stick around after you've finished them (some have stuck for about a year, nothing has refreshed). This happens on laptop, smart TV, and phone apps, and I'd appreciate if programs I've finished watching didn't stay in the ""Continue Watching"" group, especially as Netflix specials I finish push out things I'm actually still trying to watch."
1.0,5.0,21.0,13.0,4.0,4.0,0.0,0.0,0.0,0.542,0.45799999999999996,6,Tv3 doesn't work this good
1.0,17.0,71.0,54.0,11.0,4.0,0.0,1.0,0.141,0.8590000000000001,0.0,6,Tvnz get this app fixed won't play!! it is rather ennoying- have removed it from my devices
1.0,56.0,255.0,161.0,44.0,35.0,4.0,0.0,0.139,0.6679999999999999,0.193,0,"TVNZ ondemand used to work well a year or so back. Then they added their login rubbish. These days it works on not a single device - smart TV, laptop, tablet, phone. And the colour scheme is utterly horrific. I do love the app's dire one-star rating though, and TVNZ's committment to retaining its dreadful rating - hilarious :)"
0.0,4.0,14.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5,Twice in 2 months...
0.0,3.0,11.0,9.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0,Two thumbs up
1.0,7.0,24.0,14.0,6.0,3.0,0.0,0.0,0.27699999999999997,0.446,0.27699999999999997,5,U can fake ur friends with dis
1.0,12.0,61.0,38.0,13.0,3.0,1.0,0.0,0.0,1.0,0.0,6,U can really express yourself. Every single solitaire emotion that u have.
0.0,4.0,12.0,8.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3,U can see think
1.0,8.0,27.0,16.0,9.0,2.0,1.0,0.0,0.262,0.345,0.39299999999999996,0,U can't even see your hand like wtf
1.0,8.0,29.0,17.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,7,u guys need to fix the crashing part
0.0,13.0,46.0,26.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,6,U just need to take a picture and say set wallpaper and ðŸ˜
0.0,16.0,60.0,37.0,8.0,6.0,1.0,0.0,0.0,0.7859999999999999,0.214,7,U should upgrade it and make it more amazing than i will give it five stars
1.0,16.0,53.0,35.0,12.0,6.0,0.0,0.0,0.0,0.853,0.147,5,Ughhh I have tried so many times it it kicks me out please fix it! Q^Q
1.0,16.0,59.0,34.0,14.0,11.0,1.0,0.0,0.153,0.7829999999999999,0.064,6,"Uh, excuse me, but, I can't record. Please fix this until next day, or next week!"
1.0,6.0,28.0,16.0,4.0,5.0,0.0,0.0,0.35100000000000003,0.649,0.0,7,UI system error after last update.
1.0,4.0,22.0,18.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6,Ultimate builder for mcpe
0.0,4.0,23.0,17.0,4.0,0.0,0.0,0.0,0.348,0.652,0.0,0,Ultimate. Search stops here.
0.0,4.0,16.0,10.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1,Um so harribe thing
1.0,12.0,42.0,26.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0,Umm can any one teach me how to record using this app?
0.0,10.0,72.0,36.0,16.0,9.0,1.0,0.0,0.0,1.0,0.0,7,"Un placard ,and ahalfbath the Samsung GalaxyNote the SamsungGalaxyNote . Themornings"
1.0,11.0,42.0,27.0,8.0,6.0,0.0,0.0,0.32899999999999996,0.6709999999999999,0.0,0,Unable to block content that I don't want for my kids!
1.0,46.0,202.0,136.0,35.0,22.0,2.0,0.0,0.142,0.73,0.128,6,"Unable to stream from YouTube, vimeo, hbo go, etc. using airplay. Unexpected error occurs with the hint to try again later. (considering the fact it has never worked fine with that, this sounds like a bad joke) Please fix this issue or return my money back."
0.0,4.0,24.0,15.0,1.0,1.0,1.0,0.0,0.0,0.253,0.747,6,Unbelievable! An amazing app.
1.0,7.0,50.0,32.0,6.0,3.0,0.0,0.0,0.19399999999999998,0.51,0.29600000000000004,5,"Un-customizable headwears, limited clothes. Others are good."
1.0,6.0,27.0,19.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0,Uninstall - bring back the old app
1.0,6.0,41.0,26.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0,Uninstalling. My granddaughter doesn't need this
1.0,8.0,31.0,16.0,9.0,4.0,2.0,0.0,0.213,0.787,0.0,0,Unless you have a Samsung TV forget it.
1.0,94.0,399.0,272.0,60.0,48.0,2.0,1.0,0.105,0.861,0.034,6,"Unlike other ""ghost apps"" I tried and some even purchased, this is the only one that seems to actually read emf. Not exceptional, but it did spike everytime I placed my phone near my active laptop and did so consistently. The 2 stars is for detecting an entity every single time & every single word being a jumbled mess. Have not gotten a clear word yet. Maybe more time is needed for spirits to get acclimated with app? Doubt it though. It's a phone, not real equipment. It is what it is...a cheap novelty app."
0.0,7.0,35.0,24.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,7,Unorganized needs to be updated some more
1.0,17.0,80.0,50.0,13.0,8.0,1.0,0.0,0.0,0.792,0.20800000000000002,7,"Unreal app, used guessed 5 out 5 correctly including Ben 10 Jennifer love Hewitt and Bruce Willis"
1.0,37.0,176.0,110.0,25.0,22.0,2.0,0.0,0.05,0.887,0.063,5,Unsubscribed. Appears like they have a total of 30 movies and TV shows. Nothing original comes up and lots are repeated through different genres or even classified incorrectly. 100% needs a new UI and way of browsing.
1.0,55.0,235.0,133.0,45.0,32.0,4.0,0.0,0.052000000000000005,0.909,0.039,6,"Update after update and the casting feature of Netflix (Android) to the PlayStation 4 Netflix app is still broken. Come on, please fix it. Both devices are on same LAN & still nada. Al was storing find full sound a week or so ago. All that had changed on said environment (LAN) is the Netflix updates."
1.0,49.0,217.0,152.0,29.0,20.0,2.0,0.0,0.20600000000000002,0.764,0.03,0,Update: newest update removed all functionality. Regardless of video i rarely get a few minutes of play time before its over. I paid for premium but get no functionality. Tweaking settings are no help. At this point it is time to move on. Forget the app its worthless now
1.0,45.0,210.0,134.0,35.0,32.0,0.0,0.0,0.051,0.83,0.12,6,"Update: welcome to such things as DRM and ""exclusives"" and privacy breaches... notice the main writeup is simply copied from the app store. .. you know they dont care about thier customers at all with a 2.6 rating they only care about their content owners ""copyright"""
1.0,6.0,26.0,16.0,5.0,3.0,0.0,0.0,0.0,0.625,0.375,1,Updated Bitmoji are cute to use
1.0,10.0,46.0,29.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,5,"Updated Feb 7, 2014: Still hasnt been fixed... Dropping rate"
1.0,13.0,55.0,32.0,10.0,9.0,1.0,0.0,0.47100000000000003,0.529,0.0,0,Updated on Android TV with a horribly ugly icon and no new features
1.0,7.0,41.0,26.0,11.0,4.0,0.0,0.0,0.24100000000000002,0.759,0.0,6,Upgraded this app then it stopped workingðŸ‘ŽðŸ‘Ž
1.0,14.0,62.0,48.0,14.0,4.0,0.0,0.0,0.0,0.823,0.177,0,"Ur forgetting one sound. Its Believe me, Believe me, believe me, believe me lol"
1.0,4.0,14.0,9.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,5,Use full for kids
1.0,11.0,41.0,26.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0,"Use it all the time. Couldn't find ""Get him outta here!"""
1.0,11.0,42.0,24.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,1,"Use it for all pictures, toys, pets, people, you name it!"
1.0,19.0,75.0,47.0,12.0,10.0,1.0,0.0,0.0,0.557,0.44299999999999995,3,Use local cast for free. Much more reliable and its free. Wish I hadn't wasted money on this app.
0.0,5.0,17.0,10.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0,Use this all the time
1.0,5.0,21.0,12.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,3,Use this more than textin
1.0,18.0,74.0,50.0,11.0,12.0,1.0,0.0,0.141,0.8590000000000001,0.0,0,Use to be able to watch this on tablet and laptop but keeps crashing. Missing all my shows..ðŸ˜•
1.0,45.0,180.0,120.0,33.0,17.0,0.0,0.0,0.16,0.84,0.0,3,Use to watch lots via the app now doesn't play and tells me to download the app when I'm using the app. Tried going via internet but I get the same message. No way to view videos with Android Samsung S4 anymore. Deleted app sadly.
1.0,8.0,30.0,16.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,6,"Use to work, now I can't watch anything."
1.0,81.0,363.0,225.0,64.0,45.0,3.0,1.0,0.025,0.82,0.155,7,"Used it with with my GNex, Note 3 and G3 and never encountered any issues except minor bugs from time to time and casting to Apple TVs. Work great with music, picture and video, not tried media servers yet. Only feature I really wish it had was Google play music for casting to non Play music supported devices and video player options. In desperate need of being able to change subtitles and audio language on videos being streamed to my Chromecast."
1.0,14.0,53.0,33.0,9.0,5.0,1.0,0.0,0.33,0.67,0.0,0,Used this app to annoy my 21yo niece as she wept aloud for Hillary.
0.0,4.0,15.0,9.0,2.0,1.0,0.0,0.0,0.0,0.441,0.5589999999999999,2,Used to be amazing
1.0,13.0,64.0,45.0,10.0,3.0,1.0,0.0,0.259,0.601,0.139,5,"Used to be awesome but now crashes literally all the time, very disappointing."
1.0,33.0,141.0,101.0,21.0,19.0,2.0,0.0,0.114,0.8029999999999999,0.084,6,"Used to be so awesome.... then it just stopped. It is connected to the bridge, because some controls work, but the disco function no longer does anything at all, and the app crashes."
1.0,7.0,28.0,16.0,7.0,5.0,0.0,0.0,0.29100000000000004,0.521,0.188,5,Used to work fine new update sucks!
1.0,30.0,142.0,91.0,23.0,19.0,0.0,0.0,0.0,0.8759999999999999,0.124,5,"Used to work great, now video skips every couple seconds. Even if I turn down the bitrate (which does nothing). I have exceptional broadband speed and the videos are downloaded."
1.0,7.0,28.0,19.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,3,"Used to work, but doesn't now. Bionic"
1.0,11.0,45.0,26.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0,"Used to work, mow force closes after I choose a language"
0.0,17.0,60.0,34.0,15.0,8.0,0.0,0.0,0.0,0.474,0.526,1,Useful I'm lvl 19 right now guyz please play the games I play n let's have fun
1.0,12.0,59.0,37.0,8.0,8.0,0.0,0.0,0.48200000000000004,0.414,0.10400000000000001,5,Useless app only plays adds sick of it!!!! Doesn't play videos... uninstalling!!!
1.0,4.0,16.0,10.0,4.0,1.0,0.0,0.0,0.483,0.517,0.0,2,Useless can't log on.
1.0,14.0,66.0,39.0,12.0,10.0,0.0,0.0,0.373,0.627,0.0,0,Useless can't view programs. Going to delete. I see many complaints but no fixesðŸ˜¡
1.0,16.0,104.0,70.0,13.0,12.0,1.0,0.0,0.35,0.535,0.114,0,"Useless while travelling. Geo-blocking, vpn blocking, absolutely useless. When at home, excellent quality, but limited choices."
1.0,14.0,68.0,46.0,7.0,8.0,1.0,0.0,0.195,0.805,0.0,2,Useless without chromecast feature. 2 people trying to watch it on a tablet indeed !!
1.0,6.0,29.0,20.0,4.0,4.0,0.0,0.0,0.0,0.61,0.39,0,User friendly and has never frozen
1.0,47.0,213.0,138.0,46.0,25.0,2.0,0.0,0.054000000000000006,0.9,0.046,3,"Using my wifi this app opens very slowly, sometimes doesn't connect at all. Has to be closed and relaunched to connect. Please fix these bugs.UPDATE: The problem is with U-verse DNS server on my Wifi, not Netflix. DNS issues is affecting all Android devices on my wifi."
1.0,37.0,148.0,96.0,26.0,27.0,2.0,0.0,0.0,0.9209999999999999,0.079,6,Using Netflix since long... But this download feature out here was a cherry on the cake... A much needed thing... Netflix on the go and do not worry about the data usage or network... Keep it up.ðŸ‘
1.0,4.0,18.0,10.0,3.0,1.0,1.0,0.0,0.0,0.6,0.4,7,"Usless, only plays ads"
0.0,10.0,44.0,33.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,1,"Usually these apps don't work, but this one really does!"
0.0,6.0,31.0,20.0,5.0,5.0,0.0,0.0,0.0,0.667,0.33299999999999996,6,"Usually, stuff like this never worked"
0.0,4.0,16.0,10.0,3.0,2.0,1.0,0.0,0.0,0.094,0.9059999999999999,7,Vary funny lol lmao
0.0,6.0,30.0,22.0,1.0,3.0,1.0,0.0,0.0,0.551,0.449,5,"Very addictive, amazing how it works."
1.0,10.0,43.0,27.0,4.0,8.0,0.0,0.0,0.5589999999999999,0.441,0.0,5,Very annoying and useless. It is a waste of resources
1.0,8.0,37.0,25.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,2,Very appropriate for my four year old nephew
1.0,10.0,41.0,28.0,9.0,5.0,0.0,0.0,0.385,0.615,0.0,3,Very bad dose not waork plz check my account gogle
0.0,13.0,50.0,28.0,7.0,5.0,1.0,0.0,0.528,0.47200000000000003,0.0,6,Very bad if this had negative stars I would do that negative 5
0.0,3.0,16.0,9.0,2.0,1.0,0.0,0.0,0.655,0.345,0.0,6,"Very bad, ill-minded"
1.0,7.0,36.0,25.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,6,"very bad,just takes space ,donot download it."
0.0,25.0,90.0,62.0,18.0,11.0,2.0,0.0,0.0,0.696,0.304,6,Very beatifull game I like this game who made this game it a gift to you from me to your whole groups all the best
1.0,9.0,32.0,23.0,6.0,2.0,0.0,0.0,0.0,0.64,0.36,5,Very best app for my 4 year old daughter
0.0,6.0,21.0,14.0,7.0,0.0,0.0,0.0,0.341,0.659,0.0,3,Very boring game it was ðŸ˜±
0.0,8.0,34.0,23.0,5.0,4.0,0.0,0.0,0.516,0.484,0.0,6,Very boring not rispons this very bad app
1.0,7.0,31.0,21.0,6.0,4.0,0.0,0.0,0.294,0.5670000000000001,0.139,6,Very boring. Doesn't do much. Sorry guys.
1.0,6.0,32.0,21.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,3,Very buggy. Faces wouldn't stay swapped.
1.0,28.0,136.0,81.0,19.0,22.0,3.0,0.0,0.0,0.715,0.285,1,"Very buggy. Fantastic idea. Sometimes takes minutes to scan the network. Sometimes only plays one minute of the show as though it's a trial. Great idea, flawed execution."
1.0,11.0,49.0,36.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,5,Very buggy. Updates are more likely to break then fix things.
1.0,24.0,128.0,85.0,20.0,14.0,2.0,0.0,0.0,0.722,0.278,6,Very clean interface. Almost bullet proof. Even allows you to do other things on tablet or phone without interrupting playback on receiving device. Thanks!
0.0,14.0,49.0,35.0,8.0,12.0,0.0,0.0,0.0,0.5379999999999999,0.462,1,Very cool and fun to use.. try it yourself and you'll see it's fun
1.0,11.0,49.0,32.0,8.0,6.0,0.0,0.0,0.0,0.44,0.56,5,Very cool and very creative and very awesome to send people
0.0,12.0,50.0,33.0,8.0,10.0,0.0,0.0,0.0,0.6629999999999999,0.337,5,Very cool to show others. I would recommend this app to anyone
